,model_type,classifier,parameters,train_time,test_time,accuracy,f1_score,precision,recall,auc,p_at_1,p_at_2,p_at_5,p_at_10,p_at_20,p_at_30,p_at_50,r_at_1,r_at_2,r_at_5,r_at_10,r_at_20,r_at_30,r_at_50
37,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10}",0.5462720394134521,0.2001783847808838,0.9084970475133144,0.9360540622593032,0.9299526352242007,0.9422360810856697,0.883909061654904,1.0,1.0,1.0,1.0,0.9962791633145616,0.9910432952092356,0.9824057537288218,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.28033072630756867,0.4182918133354461,0.6910787653789997
38,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2}",0.538398027420044,0.3062782287597656,0.9278209521970684,0.9499310798970942,0.936906937319742,0.9633224298536519,0.9019485504668666,1.0,1.0,1.0,1.0,0.9904666130329847,0.9898097370643998,0.980426702707921,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.27869520435535533,0.41777116274858234,0.68968659098369
39,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=10,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10}",0.37188029289245605,0.17177581787109375,0.9311837299480298,0.95250099951135,0.9349226593413781,0.9707530192074793,0.9023468303180452,1.0,1.0,1.0,1.0,0.9948712791633145,0.9915259918746061,0.9825586072629563,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.27993457912191144,0.4184955461737841,0.691186291043678
40,NB,GaussianNB(priors=None),{},0.29826831817626953,0.8287482261657715,0.828956895303374,0.8891195168633668,0.8244322797787148,0.9648221299136399,0.7299424270886105,1.0,0.9782783588093322,0.9769106999195495,0.9737731295253419,0.9584271922767498,0.9378125796114292,0.887298675805699,0.014068884336340279,0.02752657015766658,0.06872021822050685,0.13699901529128136,0.26968002625889914,0.39582460866317304,0.6241751649670066
41,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1}",0.30376625061035156,0.1806035041809082,0.8397089346913164,0.8986574638044206,0.81604459860791,0.9998811558443028,0.7229802708375084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.2813776867268056,0.4220721893357178,0.7034555353080327
42,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 10}",2.515495777130127,0.5451362133026123,0.9127125870862899,0.9393190308941635,0.9284048069162991,0.9504929202838678,0.8851794244544705,1.0,1.0,0.9996781979082864,0.9910297666934835,0.9782984714400643,0.9825424706024323,0.9856880822512912,0.014068884336340279,0.028137768672680558,0.07032178469966384,0.13942683161480912,0.2752713608221752,0.4147038516824937,0.6933877375468303
43,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 100}",24.785396814346313,4.201934814453125,0.9379454876027739,0.9568520181128107,0.9459175491470124,0.9680422406084821,0.9160118855124412,1.0,1.0,1.0,0.9995172968624296,0.9939662107803701,0.9894074898432577,0.9810944313044038,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.14062093241729012,0.279679913073989,0.4176013853833007,0.6901563083609693
44,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 1}",0.3736894130706787,0.31173205375671387,0.8397089346913164,0.8986574638044206,0.81604459860791,0.9998811558443028,0.7229802708375084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.2813776867268056,0.4220721893357178,0.7034555353080327
45,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 10}",2.957672357559204,1.1070022583007812,0.9387942269633635,0.9577133646444154,0.94091018304137,0.9751276159862368,0.9123155534243998,1.0,1.0,1.0,1.0,0.996379726468222,0.9932958796476314,0.986653472993194,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.1406888433634028,0.28035902253511563,0.41924256658102343,0.6940668470079568
46,AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 100}",30.65359926223755,9.100449323654175,0.9414369841193223,0.9590439941599925,0.9534783557168987,0.9646749895303958,0.9245018295542163,1.0,1.0,1.0,0.9998390989541432,0.9976870474658085,0.9952668910312278,0.9844169844411192,0.014068884336340279,0.028137768672680558,0.0703444216817014,0.14066620638136523,0.2807268734932259,0.42007447567090356,0.6924935767563468
47,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.35, 'n_estimators': 5}",0.30130791664123535,0.3400394916534424,0.7107769786487748,0.8309405463360499,0.7107769786487748,1.0,0.5,0.8849557522123894,0.8481496379726469,0.8411906677393403,0.8076025744167337,0.7961383748994368,0.8171250050280903,0.7392560055349069,0.012450340120655115,0.0238650383130921,0.059173071046168126,0.1136206720919967,0.22401557424364182,0.34488573983316545,0.520033729103236
48,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.35, 'n_estimators': 10}",0.34485960006713867,0.43871545791625977,0.7128083216681952,0.8319275704509662,0.7122254602030658,0.9999943407544906,0.5035158485781298,0.9770716009654062,0.9740547063555913,0.9691069991954948,0.9654062751407884,0.9634352373290427,0.9612233678819002,0.95551157664398,0.013746307342305124,0.027407726001969418,0.06817127140609613,0.1358218922253285,0.27108917839073693,0.4057056513225657,0.6721599076411133
49,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.35, 'n_estimators': 20}",0.7265887260437012,0.8468272686004639,0.7107769786487748,0.8309405463360499,0.7107769786487748,1.0,0.5,0.9903459372485921,0.9875301689460981,0.9847144006436042,0.9785197103781175,0.9640386162510056,0.9482441908797147,0.9139997747421602,0.013933062444114951,0.02778689545109846,0.06926916503491755,0.13766680626138922,0.2712589557560186,0.4002275016694774,0.6429582008126676
50,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.5, 'n_estimators': 5}",0.20961546897888184,0.37244582176208496,0.7107729561873501,0.8309354124980307,0.7107809024244057,0.9999773630179625,0.500009543237445,0.9328238133547868,0.9283990345937249,0.8898632341110218,0.9093322606596943,0.7868865647626709,0.6623939072954238,0.684816012614439,0.013123790336272367,0.026123077271338186,0.06259691457934828,0.12793290398524068,0.22141232130932303,0.27957804665482,0.4817376147412027
51,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.5, 'n_estimators': 10}",0.2852296829223633,0.5224716663360596,0.7107769786487748,0.8309405463360499,0.7107769786487748,1.0,0.5,0.9694288012872083,0.9658085277554304,0.9610619469026549,0.9574818986323411,0.9456355591311344,0.9324224668481249,0.9002670914385931,0.013638781677626739,0.02717569693608448,0.06760534685515728,0.13470702085997896,0.26608074611492794,0.3935495919683988,0.6332978687281412
52,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.5, 'n_estimators': 20}",0.7066349983215332,0.8457677364349365,0.7107769786487748,0.8309405463360499,0.7107769786487748,1.0,0.5,0.998390989541432,0.9977876106194691,0.9954143201930813,0.9908286403861625,0.98065164923572,0.9719499604456899,0.9466058470499268,0.014046247354302724,0.02807551697207728,0.07002184468766624,0.13939853538726216,0.2759334925467737,0.4102330477300766,0.66589512286222
53,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.65, 'n_estimators': 5}",0.1501002311706543,0.3112809658050537,0.7107769786487748,0.8309405463360499,0.7107769786487748,1.0,0.5,0.8378921962992759,0.8197908286403862,0.829847144006436,0.8055108608205953,0.7889983909895414,0.7817272495675842,0.7615243519814645,0.011788208396056639,0.023067084696268295,0.05837511742934432,0.11332639132550848,0.22200654208780884,0.3299453316883793,0.5356985206732239
54,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.65, 'n_estimators': 10}",0.2872440814971924,0.4964463710784912,0.7107769786487748,0.8309405463360499,0.7107769786487748,1.0,0.5,0.9448913917940467,0.92538213998391,0.9041029766693484,0.9124698310539019,0.9055309734513274,0.8777436612542069,0.8387636562565365,0.01329356770155403,0.026038188588697355,0.06359860103451008,0.12837432513497302,0.2547962105692069,0.3704711887811117,0.5900329368088646
55,BAG,"BaggingClassifier(base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
         bootstrap=True, bootstrap_features=False, max_features=1,
         max_samples=0.65, n_estimators=20, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_samples': 0.65, 'n_estimators': 20}",0.8076992034912109,0.8447623252868652,0.7107769786487748,0.8309405463360499,0.7107769786487748,1.0,0.5,0.996379726468222,0.9949718423169751,0.9931617055510861,0.9867256637168141,0.9708366854384554,0.9540901838269801,0.9133642258370742,0.01401795112675578,0.027996287534945843,0.06986338581340336,0.13882129234530452,0.273171780738192,0.4026949327115709,0.642511120417426
